wkt_geom,UPJONG1_NM,UPJONG2_NM,UPJONG3_NM,STORE_NM,ADDRESS,PHONE,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호
Point (192616.62112505943514407 449948.45553321344777942),음식,일식/수산물,수산물전문음식점-종합,죽변미주구리막회,서울특별시 마포구 서교동 394-14 외1필지 1층102호,,서울특별시 마포구 서교동 394-14 외1필지 1층102호,126.916447,37.549024,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 39,서울특별시 마포구 서교동 394-14,4044
Point (193178.46232895730645396 450055.41165754693793133),음식,유흥주점,빠/카페/스탠드빠,옥상달빛,서울특별시 마포구 서교동 411-2 2층,02-3143-4785,서울특별시 마포구 서교동 411-2 2층,126.922804,37.549992,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로13길 2,서울특별시 마포구 서교동 411-2,4049
Point (193049.12101183040067554 450088.03837997309165075),음식,유흥주점,호프/맥주,나무,서울특별시 마포구 서교동 407-20 2층,02-334-2268,서울특별시 마포구 서교동 407-20 2층,126.92134,37.550285,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 58-1,서울특별시 마포구 서교동 407-20,4049
Point (192572.77599824548815377 449931.95739174558548257),음식,한식,족발/보쌈전문,합정족발,서울특별시 마포구 합정동 413-18,,서울특별시 마포구 합정동 413-18,126.915951,37.548875,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 32,서울특별시 마포구 합정동 413-18,4046
Point (192990.82976474188035354 450019.38573278981493786),음식,유흥주점,호프/맥주,삼삼이네,서울특별시 마포구 서교동 403-6,02-334-3387,서울특별시 마포구 서교동 403-6,126.920681,37.549666,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 51,서울특별시 마포구 서교동 403-6,4048
Point (192909.31544400754501112 449972.50695016590179875),음식,양식,정통양식/경양식,비스트로,서울특별시 마포구 서교동 404-25 1층,,서울특별시 마포구 서교동 404-25 1층,126.919759,37.549243,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로5길 16,서울특별시 마포구 서교동 404-25,4048
Point (192653.07138137854053639 449996.8140222619404085),음식,한식,한식/백반/한정식,솔내한옥집,서울특별시 마포구 서교동 395-32,02-333-0862,서울특별시 마포구 서교동 395-32,126.916859,37.54946,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로3길 21-4,서울특별시 마포구 서교동 395-32,4044
Point (193071.85637765689170919 450118.31913698214339092),음식,유흥주점,소주방/포장마차,홍대한신포차,서울특별시 마포구 서교동 407-23 1층,02-338-9129,서울특별시 마포구 서교동 407-23 1층,126.921597,37.550558,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 13,서울특별시 마포구 서교동 407-23,4049
Point (193044.33158419374376535 450066.95465212105773389),음식,유흥주점,빠/카페/스탠드빠,나무스,서울특별시 마포구 서교동 408-7 2층,,서울특별시 마포구 서교동 408-7 2층,126.921286,37.550095,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 58,서울특별시 마포구 서교동 408-7,4049
Point (192994.07256047890405171 450092.41315750300418586),음식,유흥주점,호프/맥주,바우하우스,서울특별시 마포구 서교동 405-13 3층,,서울특별시 마포구 서교동 405-13 3층,126.920717,37.550324,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 55-4,서울특별시 마포구 서교동 405-13,4048
Point (192646.01502528987475671 449911.69240922317840159),음식,한식,한식/백반/한정식,디파쳐라운지,서울특별시 마포구 합정동 412-31,02-323-5447,서울특별시 마포구 합정동 412-31,126.91678,37.548693,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 48,서울특별시 마포구 합정동 412-31,4047
Point (192584.4657149895792827 450059.13929781166370958),음식,한식,한식/백반/한정식,장비 갈매기,서울특별시 마포구 서교동 394-68 1층,,서울특별시 마포구 서교동 394-68 1층,126.916082,37.550021,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로8길 14,서울특별시 마포구 서교동 394-68,4044
Point (192968.59733373741619289 449853.14439788239542395),음식,양식,정통양식/경양식,홍대아지트,"서울특별시 마포구 상수동 318-2 지1층, 1층",,"서울특별시 마포구 상수동 318-2 지1층, 1층",126.920431,37.548168,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 34,서울특별시 마포구 상수동 318-2,4049
Point (192993.82515339276869781 450113.39011576533084735),음식,양식,정통양식/경양식,라리에또,서울특별시 마포구 서교동 405-4 (1층),02-333-4829,서울특별시 마포구 서교동 405-4 (1층),126.920714,37.550513,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로 19-4,서울특별시 마포구 서교동 405-4,4048
Point (193119.02505904706777073 450095.74935079185524955),음식,일식/수산물,음식점-일식,간사이구루구루오뎅,서울특별시 마포구 서교동 407-12 2층,,서울특별시 마포구 서교동 407-12 2층,126.922131,37.550355,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 14,서울특별시 마포구 서교동 407-12,4049
Point (193087.92824315570760518 450105.43113023316254839),음식,중식,중국음식/중국집,퀸스헤드,서울특별시 마포구 서교동 407-16 1층,,서울특별시 마포구 서교동 407-16 1층,126.921779,37.550442,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 20,서울특별시 마포구 서교동 407-16,4049
Point (193009.83977778506232426 449927.5825811592512764),음식,일식/수산물,참치전문점,이야기가있는참치,서울특별시 마포구 서교동 408-29 2층,,서울특별시 마포구 서교동 408-29 2층,126.920897,37.548839,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 44,서울특별시 마포구 서교동 408-29,4049
Point (192416.23678274813573807 449985.26210692845052108),음식,한식,갈비/삼겹살,신김치생삼겹살,서울특별시 마포구 합정동 414-5 1층,02-325-8690,서울특별시 마포구 합정동 414-5 1층,126.914179,37.549354,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로 46,서울특별시 마포구 합정동 414-5,4046
Point (192950.08475112376618199 449905.99040135182440281),음식,유흥주점,호프/맥주,별...,서울특별시 마포구 서교동 402-19 2층,,서울특별시 마포구 서교동 402-19 2층,126.920221,37.548644,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로 37,서울특별시 마포구 서교동 402-19,4048
Point (193038.49634812358999625 449957.85826074058422819),음식,한식,한식/백반/한정식,며느리밥풀꽃,서울특별시 마포구 서교동 408-24 지상1층,,서울특별시 마포구 서교동 408-24 지상1층,126.921221,37.549112,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로15길 38,서울특별시 마포구 서교동 408-24,4049
Point (192648.19871660554781556 449982.72284611541545019),음식,일식/수산물,음식점-초밥전문,다이요스시,서울특별시 마포구 서교동 395-36 지층,02-322-8553,서울특별시 마포구 서교동 395-36 지층,126.916804,37.549333,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로3길 21,서울특별시 마포구 서교동 395-36,4044
Point (193111.16251865375670604 449991.6490483689121902),음식,분식,라면김밥분식,다미분식,서울특별시 마포구 서교동 411-8,02-338-9194,서울특별시 마포구 서교동 411-8,126.922043,37.549417,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로15길 23,서울특별시 마포구 서교동 411-8,4049
Point (192951.12456953222863376 450090.00775014638202265),음식,유흥주점,빠/카페/스탠드빠,락,서울특별시 마포구 서교동 405-9,02-334-6827,서울특별시 마포구 서교동 405-9,126.920231,37.550302,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로7길 60,서울특별시 마포구 서교동 405-9,4048
Point (192817.22489617031533271 450265.59464804228628054),음식,한식,한식/백반/한정식,매일아침 직접 만든 바기순대,서울특별시 마포구 서교동 395-7 지하1층,,서울특별시 마포구 서교동 395-7 지하1층,126.918714,37.551883,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로12길 26,서울특별시 마포구 서교동 395-7,4043
Point (192540.7026714971580077 449936.64762666315073147),음식,유흥주점,빠/카페/스탠드빠,얼렁뚱땅공작소,서울특별시 마포구 합정동 413-2 2층,,서울특별시 마포구 합정동 413-2 2층,126.915588,37.548917,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 28,서울특별시 마포구 합정동 413-2,4046
Point (193129.9377168350329157 449827.92611784813925624),음식,분식,라면김밥분식,삭,서울특별시 마포구 상수동 310-13 지1층,,서울특별시 마포구 상수동 310-13 지1층,126.922257,37.547942,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 79,서울특별시 마포구 상수동 310-13,4049
Point (193058.54113320948090404 450046.07700722059234977),음식,양식,정통양식/경양식,(주)젠하이더웨이,서울특별시 마포구 서교동 408-3,02-325-7948,서울특별시 마포구 서교동 408-3,126.921447,37.549907,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 19-8,서울특별시 마포구 서교동 408-3,4049
Point (193180.9752181276853662 450102.46854192414321005),음식,유흥주점,호프/맥주,후퍼,서울특별시 마포구 서교동 407-2,02-336-3445,서울특별시 마포구 서교동 407-2,126.922832,37.550416,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로 65,서울특별시 마포구 서교동 407-2,4049
Point (192785.65483557648258284 450136.20986234745942056),음식,한식,한식/백반/한정식,하랑,서울특별시 마포구 서교동 395-134 지하1층,,서울특별시 마포구 서교동 395-134 지하1층,126.918358,37.550717,정좌표,1.14E+18,구주소,서울특별시 마포구 잔다리로3길 29,서울특별시 마포구 서교동 395-134,4043
Point (192904.29255281877703965 449885.49659472145140171),음식,한식,한식/백반/한정식,옹달샘,서울특별시 마포구 서교동 402-3,,서울특별시 마포구 서교동 402-3,126.919703,37.548459,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 99,서울특별시 마포구 서교동 402-3,4048
Point (192728.26553914407850243 449888.64547975861933082),음식,한식,한식/백반/한정식,그앞,서울특별시 마포구 합정동 412-1 1층,02-335-6965,서울특별시 마포구 합정동 412-1 1층,126.917711,37.548486,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 66,서울특별시 마포구 합정동 412-1,4047
Point (192512.37053365126485005 449974.29807366343447939),음식,중식,중국음식/중국집,행운반점,서울특별시 마포구 서교동 394-93 1층,,서울특별시 마포구 서교동 394-93 1층,126.915267,37.549256,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 19,서울특별시 마포구 서교동 394-93,4044
Point (192740.28284664376405999 449887.74706547177629545),음식,유흥주점,빠/카페/스탠드빠,공공일(001),서울특별시 마포구 합정동 412-8 외1필지 지1층,02-338-6001,서울특별시 마포구 합정동 412-8 외1필지 지1층,126.917847,37.548478,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로5길 5,서울특별시 마포구 합정동 412-8,4047
Point (192804.98376798993558623 450007.44691016792785376),음식,유흥주점,빠/카페/스탠드빠,티케카페테리아,서울특별시 마포구 서교동 399-13 1층,02-333-3242,서울특별시 마포구 서교동 399-13 1층,126.918578,37.549557,정좌표,1.14E+18,구주소,서울특별시 마포구 어울마당로5길 35,서울특별시 마포구 서교동 399-13,4047
Point (192980.78301573239150457 449842.25726468517677858),음식,유흥주점,빠/카페/스탠드빠,하가노주방,"서울특별시 마포구 상수동 317-11 1,2층",02-3142-1992,"서울특별시 마포구 상수동 317-11 1,2층",126.920569,37.54807,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로 61-4,서울특별시 마포구 상수동 317-11,4049
Point (192886.99441361258504912 449911.26061716966796666),음식,유흥주점,빠/카페/스탠드빠,앳홈,서울특별시 마포구 서교동 401-4 1층,,서울특별시 마포구 서교동 401-4 1층,126.919507,37.548691,정좌표,1.14E+18,구주소,서울특별시 마포구 독막로9길 5,서울특별시 마포구 서교동 401-4,4048
Point (193076.00293481448898092 450004.33091796468943357),음식,한식,한식/백반/한정식,돈야,"서울특별시 마포구 서교동 409-8 1,2층",,"서울특별시 마포구 서교동 409-8 1,2층",126.921645,37.549531,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로17길 19-15,서울특별시 마포구 서교동 409-8,4049
Point (193181.1388315258664079 450086.48612321942346171),음식,유흥주점,빠/카페/스탠드빠,흐지부지,서울특별시 마포구 서교동 407-3 3층,,서울특별시 마포구 서교동 407-3 3층,126.922834,37.550272,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로 63,서울특별시 마포구 서교동 407-3,4049
Point (193097.92561028018826619 450013.5246855525765568),음식,유흥주점,빠/카페/스탠드빠,발레,"서울특별시 마포구 서교동 409-6 지하1, 1,2층",,"서울특별시 마포구 서교동 409-6 지하1, 1,2층",126.921893,37.549614,정좌표,1.14E+18,구주소,서울특별시 마포구 와우산로15길 22,서울특별시 마포구 서교동 409-6,4049
Point (192857.52378078547189943 449860.00941758486442268),음식,유흥주점,빠/카페/스탠드빠,카페루씨알마,서울특별시 마포구 합정동 410-17 1층,,서울특별시 마포구 합정동 410-17 1층,126.919174,37.548229,정좌표,1.14E+18,구주소,서울특별시 마포구 양화로6길 92,서울특별시 마포구 합정동 410-17,4048
